id,tokens,ner_tags
34,of,0
34,the,0
34,most,0
34,spectacular,0
34,hiking,0
34,routes,0
34,in,0
35,Mount,1
35,Vesuvius,2
35,Mount,0
35,is,0
35,the,0
35,highest,0
35,peak,0
35,in,0
35,the,0
35,region,0
35,of,0
36,Mount,1
36,Kilimanjaro,2
36,offers,0
36,some,0
36,of,0
36,the,0
36,most,0
36,spectacular,0
36,hiking,0
36,routes,0
36,in,0
37,Mount,1
37,Kangchenjunga,2
37,Mount,0
37,is,0
37,the,0
37,highest,0
37,peak,0
37,in,0
37,the,0
37,region,0
37,of,0
38,Mount,1
38,Rainier,2
38,is,0
38,located,0
38,in,0
38,the,0
38,beautiful,0
38,landscape,0
38,of,0
39,Mount,1
39,Whitney,2
39,Mount,0
39,is,0
39,the,0
39,highest,0
39,peak,0
39,in,0
39,the,0
39,region,0
39,of,0
40,Mount,1
40,Cho Oyu,2
40,is,0
40,famous,0
40,for,0
40,its,0
40,snow-capped,0
40,peaks,0
40,and,0
40,alpine,0
40,flora,0
41,Mount,1
41,Kangchenjunga,2
41,was,0
41,first,0
41,climbed,0
41,in,0
41,the,0
41,year,0
41,by,0
42,Mount,1
42,Lhotse,2
42,was,0
42,first,0
42,climbed,0
42,in,0
42,the,0
42,year,0
42,by,0
43,Mount,1
43,Kangchenjunga,2
43,Mount,0
43,is,0
43,the,0
43,highest,0
43,peak,0
43,in,0
43,the,0
43,region,0
43,of,0
44,Mount,1
44,Cho Oyu,2
44,is,0
44,located,0
44,in,0
44,the,0
44,beautiful,0
44,landscape,0
44,of,0
45,Mount,1
45,McKinley,2
45,offers,0
45,some,0
45,of,0
45,the,0
45,most,0
45,spectacular,0
45,hiking,0
45,routes,0
45,in,0
46,Mount,1
46,Matterhorn,2
46,has,0
46,a,0
46,rich,0
46,history,0
46,and,0
46,is,0
46,a,0
46,symbol,0
46,of,0
47,Mount,1
47,Vesuvius,2
47,is,0
47,famous,0
47,for,0
47,its,0
47,snow-capped,0
47,peaks,0
47,and,0
47,alpine,0
47,flora,0
48,Mount,1
48,Rainier,2
48,is,0
48,located,0
48,in,0
48,the,0
48,beautiful,0
48,landscape,0
48,of,0
49,Mount,1
49,Fuji,2
49,is,0
49,famous,0
49,for,0
49,its,0
49,snow-capped,0
49,peaks,0
49,and,0
49,alpine,0
49,flora,0
50,Mount,1
50,Aconcagua,2
50,has,0
50,a,0
50,rich,0
50,history,0
50,and,0
50,is,0
50,a,0
50,symbol,0
50,of,0
51,Mount,1
51,Kilimanjaro,2
51,is,0
51,famous,0
51,for,0
51,its,0
51,snow-capped,0
51,peaks,0
51,and,0
51,alpine,0
51,flora,0
52,Mount,1
52,Olympus,2
52,was,0
52,first,0
52,climbed,0
52,in,0
52,the,0
52,year,0
52,by,0
53,Mount,1
53,Vesuvius,2
53,is,0
53,known,0
53,for,0
53,its,0
53,breathtaking,0
53,views,0
53,and,0
53,challenging,0
53,trails,0
54,Mount,1
54,K2,2
54,is,0
54,known,0
54,for,0
54,its,0
54,breathtaking,0
54,views,0
54,and,0
54,challenging,0
54,trails,0
55,Mount,1
55,Vesuvius,2
55,has,0
55,a,0
55,rich,0
55,history,0
55,and,0
55,is,0
55,a,0
55,symbol,0
55,of,0
56,Mount,1
56,Fuji,2
56,was,0
56,first,0
56,climbed,0
56,in,0
56,the,0
56,year,0
56,by,0
57,Mount,1
57,Annapurna,2
57,was,0
57,first,0
57,climbed,0
57,in,0
57,the,0
57,year,0
57,by,0
58,Mount,1
58,Whitney,2
58,is,0
58,famous,0
58,for,0
58,its,0
58,snow-capped,0
58,peaks,0
58,and,0
58,alpine,0
58,flora,0
59,Mount,1
59,Makalu,2
59,Mount,0
59,is,0
59,the,0
59,highest,0
59,peak,0
59,in,0
59,the,0
59,region,0
59,of,0
60,Mount,1
60,Olympus,2
60,offers,0
60,some,0
60,of,0
60,the,0
60,most,0
60,spectacular,0
60,hiking,0
60,routes,0
60,in,0
61,Mount,1
61,Rainier,2
61,offers,0
61,some,0
61,of,0
61,the,0
61,most,0
61,spectacular,0
61,hiking,0
61,routes,0
61,in,0
62,Mount,1
62,Lhotse,2
62,Mount,0
62,is,0
62,the,0
62,highest,0
62,peak,0
62,in,0
62,the,0
62,region,0
62,of,0
63,Mount,1
63,Makalu,2
63,offers,0
63,some,0
63,of,0
63,the,0
63,most,0
63,spectacular,0
63,hiking,0
63,routes,0
63,in,0
64,Mount,1
64,McKinley,2
64,offers,0
64,some,0
64,of,0
64,the,0
64,most,0
64,spectacular,0
64,hiking,0
64,routes,0
64,in,0
65,Mount,1
65,Everest,2
65,is,0
65,famous,0
65,for,0
65,its,0
65,snow-capped,0
65,peaks,0
65,and,0
65,alpine,0
65,flora,0
66,Mount,1
66,Olympus,2
66,Mount,0
66,is,0
66,the,0
66,highest,0
66,peak,0
66,in,0
66,the,0
66,region,0
66,of,0
67,Mount,1
67,Makalu,2
67,has,0
67,a,0
67,rich,0
67,history,0
67,and,0
67,is,0
67,a,0
67,symbol,0
67,of,0
68,Mount,1
68,K2,2
68,Mount,0
68,is,0
68,the,0
68,highest,0
68,peak,0
68,in,0
68,the,0
68,region,0
68,of,0
69,Mount,1
69,Kilimanjaro,2
69,is,0
69,known,0
69,for,0
69,its,0
69,breathtaking,0
69,views,0
69,and,0
69,challenging,0
69,trails,0
70,Mount,1
70,Makalu,2
70,offers,0
70,some,0
70,of,0
70,the,0
70,most,0
70,spectacular,0
70,hiking,0
70,routes,0
70,in,0
71,Mount,1
71,Vesuvius,2
71,has,0
71,a,0
71,rich,0
71,history,0
71,and,0
71,is,0
71,a,0
71,symbol,0
71,of,0
72,Mount,1
72,Fuji,2
72,is,0
72,located,0
72,in,0
72,the,0
72,beautiful,0
72,landscape,0
72,of,0
73,Mount,1
73,Kilimanjaro,2
73,has,0
73,a,0
73,rich,0
73,history,0
73,and,0
73,is,0
73,a,0
73,symbol,0
73,of,0
74,Mount,1
74,Rainier,2
74,is,0
74,located,0
74,in,0
74,the,0
74,beautiful,0
74,landscape,0
74,of,0
75,Mount,1
75,McKinley,2
75,was,0
75,first,0
75,climbed,0
75,in,0
75,the,0
75,year,0
75,by,0
76,Mount,1
76,Makalu,2
76,Mount,0
76,is,0
76,the,0
76,highest,0
76,peak,0
76,in,0
76,the,0
76,region,0
76,of,0
77,Mount,1
77,Makalu,2
77,is,0
77,known,0
77,for,0
77,its,0
77,breathtaking,0
77,views,0
77,and,0
77,challenging,0
77,trails,0
78,Mount,1
78,K2,2
78,offers,0
78,some,0
78,of,0
78,the,0
78,most,0
78,spectacular,0
78,hiking,0
78,routes,0
78,in,0
79,Mount,1
79,Kangchenjunga,2
79,offers,0
79,some,0
79,of,0
79,the,0
79,most,0
79,spectacular,0
79,hiking,0
79,routes,0
79,in,0
80,Mount,1
80,Olympus,2
80,offers,0
80,some,0
80,of,0
80,the,0
80,most,0
80,spectacular,0
80,hiking,0
80,routes,0
80,in,0
81,Mount,1
81,Mont Blanc,2
81,offers,0
81,some,0
81,of,0
81,the,0
81,most,0
81,spectacular,0
81,hiking,0
81,routes,0
81,in,0
82,Mount,1
82,Fuji,2
82,offers,0
82,some,0
82,of,0
82,the,0
82,most,0
82,spectacular,0
82,hiking,0
82,routes,0
82,in,0
83,Mount,1
83,Whitney,2
83,is,0
83,famous,0
83,for,0
83,its,0
83,snow-capped,0
83,peaks,0
83,and,0
83,alpine,0
83,flora,0
84,Mount,1
84,K2,2
84,has,0
84,a,0
84,rich,0
84,history,0
84,and,0
84,is,0
84,a,0
84,symbol,0
84,of,0
85,Mount,1
85,Denali,2
85,Mount,0
85,is,0
85,the,0
85,highest,0
85,peak,0
85,in,0
85,the,0
85,region,0
85,of,0
86,Mount,1
86,Denali,2
86,is,0
86,known,0
86,for,0
86,its,0
86,breathtaking,0
86,views,0
86,and,0
86,challenging,0
86,trails,0
87,Mount,1
87,Elbrus,2
87,offers,0
87,some,0
87,of,0
87,the,0
87,most,0
87,spectacular,0
87,hiking,0
87,routes,0
87,in,0
88,Mount,1
88,Makalu,2
88,offers,0
88,some,0
88,of,0
88,the,0
88,most,0
88,spectacular,0
88,hiking,0
88,routes,0
88,in,0
89,Mount,1
89,McKinley,2
89,was,0
89,first,0
89,climbed,0
89,in,0
89,the,0
89,year,0
89,by,0
90,Mount,1
90,Kangchenjunga,2
90,Mount,0
90,is,0
90,the,0
90,highest,0
90,peak,0
90,in,0
90,the,0
90,region,0
90,of,0
91,Mount,1
91,Everest,2
91,was,0
91,first,0
91,climbed,0
91,in,0
91,the,0
91,year,0
91,by,0
92,Mount,1
92,Everest,2
92,is,0
92,known,0
92,for,0
92,its,0
92,breathtaking,0
92,views,0
92,and,0
92,challenging,0
92,trails,0
93,Mount,1
93,Whitney,2
93,is,0
93,famous,0
93,for,0
93,its,0
93,snow-capped,0
93,peaks,0
93,and,0
93,alpine,0
93,flora,0
94,Mount,1
94,Olympus,2
94,is,0
94,known,0
94,for,0
94,its,0
94,breathtaking,0
94,views,0
94,and,0
94,challenging,0
94,trails,0
95,Mount,1
95,Denali,2
95,is,0
95,famous,0
95,for,0
95,its,0
95,snow-capped,0
95,peaks,0
95,and,0
95,alpine,0
95,flora,0
96,Mount,1
96,Aconcagua,2
96,is,0
96,located,0
96,in,0
96,the,0
96,beautiful,0
96,landscape,0
96,of,0
97,Mount,1
97,Whitney,2
97,is,0
97,located,0
97,in,0
97,the,0
97,beautiful,0
97,landscape,0
97,of,0
98,Mount,1
98,Olympus,2
98,Mount,0
98,is,0
98,the,0
98,highest,0
98,peak,0
98,in,0
98,the,0
98,region,0
98,of,0
99,Mount,1
99,Cho Oyu,2
99,is,0
99,known,0
99,for,0
99,its,0
99,breathtaking,0
99,views,0
99,and,0
99,challenging,0
99,trails,0
100,Mount,1
100,Lhotse,2
100,Mount,0
100,is,0
100,the,0
100,highest,0
100,peak,0
100,in,0
100,the,0
100,region,0
100,of,0
101,Mount,1
101,Rainier,2
101,Mount,0
101,is,0
101,the,0
101,highest,0
101,peak,0
101,in,0
101,the,0
101,region,0
101,of,0
102,Mount,1
102,Mont Blanc,2
102,is,0
102,famous,0
102,for,0
102,its,0
102,snow-capped,0
102,peaks,0
102,and,0
102,alpine,0
102,flora,0
103,Mount,1
103,Fuji,2
103,offers,0
103,some,0
103,of,0
103,the,0
103,most,0
103,spectacular,0
103,hiking,0
103,routes,0
103,in,0
104,Mount,1
104,Annapurna,2
104,is,0
104,known,0
104,for,0
104,its,0
104,breathtaking,0
104,views,0
104,and,0
104,challenging,0
104,trails,0
105,Mount,1
105,Aconcagua,2
105,was,0
105,first,0
105,climbed,0
105,in,0
105,the,0
105,year,0
105,by,0
106,Mount,1
106,Makalu,2
106,is,0
106,known,0
106,for,0
106,its,0
106,breathtaking,0
106,views,0
106,and,0
106,challenging,0
106,trails,0
107,Mount,1
107,Vesuvius,2
107,offers,0
107,some,0
107,of,0
107,the,0
107,most,0
107,spectacular,0
107,hiking,0
107,routes,0
107,in,0
108,Mount,1
108,Elbrus,2
108,Mount,0
108,is,0
108,the,0
108,highest,0
108,peak,0
108,in,0
108,the,0
108,region,0
108,of,0
109,Mount,1
109,Rainier,2
109,was,0
109,first,0
109,climbed,0
109,in,0
109,the,0
109,year,0
109,by,0
110,Mount,1
110,Fuji,2
110,offers,0
110,some,0
110,of,0
110,the,0
110,most,0
110,spectacular,0
110,hiking,0
110,routes,0
110,in,0
111,Mount,1
111,Aconcagua,2
111,has,0
111,a,0
111,rich,0
111,history,0
111,and,0
111,is,0
111,a,0
111,symbol,0
111,of,0
112,Mount,1
112,Rainier,2
112,Mount,0
112,is,0
112,the,0
112,highest,0
112,peak,0
112,in,0
112,the,0
112,region,0
112,of,0
113,Mount,1
113,Cho Oyu,2
113,offers,0
113,some,0
113,of,0
113,the,0
113,most,0
113,spectacular,0
113,hiking,0
113,routes,0
113,in,0
114,Mount,1
114,Whitney,2
114,is,0
114,located,0
114,in,0
114,the,0
114,beautiful,0
114,landscape,0
114,of,0
115,Mount,1
115,Aconcagua,2
115,is,0
115,located,0
115,in,0
115,the,0
115,beautiful,0
115,landscape,0
115,of,0
116,Mount,1
116,McKinley,2
116,is,0
116,famous,0
116,for,0
116,its,0
116,snow-capped,0
116,peaks,0
116,and,0
116,alpine,0
116,flora,0
117,Mount,1
117,McKinley,2
117,was,0
117,first,0
117,climbed,0
117,in,0
117,the,0
117,year,0
117,by,0
118,Mount,1
118,Everest,2
118,offers,0
118,some,0
118,of,0
118,the,0
118,most,0
118,spectacular,0
118,hiking,0
118,routes,0
118,in,0
119,Mount,1
119,Denali,2
119,offers,0
119,some,0
119,of,0
119,the,0
119,most,0
119,spectacular,0
119,hiking,0
119,routes,0
119,in,0
120,Mount,1
120,Everest,2
120,Mount,0
120,is,0
120,the,0
120,highest,0
120,peak,0
120,in,0
120,the,0
120,region,0
120,of,0
121,Mount,1
121,Makalu,2
121,has,0
121,a,0
121,rich,0
121,history,0
121,and,0
121,is,0
121,a,0
121,symbol,0
121,of,0
122,Mount,1
122,Fuji,2
122,was,0
122,first,0
122,climbed,0
122,in,0
122,the,0
122,year,0
122,by,0
123,Mount,1
123,Mont Blanc,2
123,Mount,0
123,is,0
123,the,0
123,highest,0
123,peak,0
123,in,0
123,the,0
123,region,0
123,of,0
124,Mount,1
124,Kilimanjaro,2
124,offers,0
124,some,0
124,of,0
124,the,0
124,most,0
124,spectacular,0
124,hiking,0
124,routes,0
124,in,0
125,Mount,1
125,K2,2
125,was,0
125,first,0
125,climbed,0
125,in,0
125,the,0
125,year,0
125,by,0
126,Mount,1
126,Whitney,2
126,is,0
126,located,0
126,in,0
126,the,0
126,beautiful,0
126,landscape,0
126,of,0
127,Mount,1
127,Makalu,2
127,has,0
127,a,0
127,rich,0
127,history,0
127,and,0
127,is,0
127,a,0
127,symbol,0
127,of,0
128,Mount,1
128,Annapurna,2
128,was,0
128,first,0
128,climbed,0
128,in,0
128,the,0
128,year,0
128,by,0
129,Mount,1
129,Makalu,2
129,is,0
129,famous,0
129,for,0
129,its,0
129,snow-capped,0
129,peaks,0
129,and,0
129,alpine,0
129,flora,0
130,Mount,1
130,Everest,2
130,is,0
130,famous,0
130,for,0
130,its,0
130,snow-capped,0
130,peaks,0
130,and,0
130,alpine,0
130,flora,0
131,Mount,1
131,Everest,2
131,has,0
131,a,0
131,rich,0
131,history,0
131,and,0
131,is,0
131,a,0
131,symbol,0
131,of,0
132,Mount,1
132,Cho Oyu,2
132,was,0
132,first,0
132,climbed,0
132,in,0
132,the,0
132,year,0
132,by,0
133,Mount,1
133,Lhotse,2
133,was,0
133,first,0
133,climbed,0
133,in,0
133,the,0
133,year,0
133,by,0
134,Mount,1
134,Elbrus,2
134,is,0
134,located,0
134,in,0
134,the,0
134,beautiful,0
134,landscape,0
134,of,0
135,Mount,1
135,Annapurna,2
135,is,0
135,known,0
135,for,0
135,its,0
135,breathtaking,0
135,views,0
135,and,0
135,challenging,0
135,trails,0
136,Mount,1
136,Everest,2
136,is,0
136,located,0
136,in,0
136,the,0
136,beautiful,0
136,landscape,0
136,of,0
137,Mount,1
137,Rainier,2
137,was,0
137,first,0
137,climbed,0
137,in,0
137,the,0
137,year,0
137,by,0
138,Mount,1
138,Elbrus,2
138,offers,0
138,some,0
138,of,0
138,the,0
138,most,0
138,spectacular,0
138,hiking,0
138,routes,0
138,in,0
139,Mount,1
139,Vesuvius,2
139,is,0
139,known,0
139,for,0
139,its,0
139,breathtaking,0
139,views,0
139,and,0
139,challenging,0
139,trails,0
140,Mount,1
140,Whitney,2
140,is,0
140,famous,0
140,for,0
140,its,0
140,snow-capped,0
140,peaks,0
140,and,0
140,alpine,0
140,flora,0
141,Mount,1
141,Aconcagua,2
141,Mount,0
141,is,0
141,the,0
141,highest,0
141,peak,0
141,in,0
141,the,0
141,region,0
141,of,0
142,Mount,1
142,Vesuvius,2
142,was,0
142,first,0
142,climbed,0
142,in,0
142,the,0
142,year,0
142,by,0
143,Mount,1
143,Makalu,2
143,is,0
143,famous,0
143,for,0
143,its,0
143,snow-capped,0
143,peaks,0
143,and,0
143,alpine,0
143,flora,0
144,Mount,1
144,Aconcagua,2
144,was,0
144,first,0
144,climbed,0
144,in,0
144,the,0
144,year,0
144,by,0
145,Mount,1
145,Whitney,2
145,has,0
145,a,0
145,rich,0
145,history,0
145,and,0
145,is,0
145,a,0
145,symbol,0
145,of,0
146,Mount,1
146,Lhotse,2
146,has,0
146,a,0
146,rich,0
146,history,0
146,and,0
146,is,0
146,a,0
146,symbol,0
146,of,0
147,Mount,1
147,Aconcagua,2
147,is,0
147,located,0
147,in,0
147,the,0
147,beautiful,0
147,landscape,0
147,of,0
148,Mount,1
148,K2,2
148,is,0
148,famous,0
148,for,0
148,its,0
148,snow-capped,0
148,peaks,0
148,and,0
148,alpine,0
148,flora,0
149,Mount,1
149,Kilimanjaro,2
149,was,0
149,first,0
149,climbed,0
149,in,0
149,the,0
149,year,0
149,by,0
150,Mount,1
150,Rainier,2
150,is,0
150,famous,0
150,for,0
150,its,0
150,snow-capped,0
150,peaks,0
150,and,0
150,alpine,0
150,flora,0
151,Mount,1
151,Denali,2
151,Mount,0
151,is,0
151,the,0
151,highest,0
151,peak,0
151,in,0
151,the,0
151,region,0
151,of,0
152,Mount,1
152,Cho Oyu,2
152,is,0
152,known,0
152,for,0
152,its,0
152,breathtaking,0
152,views,0
152,and,0
152,challenging,0
152,trails,0
153,Mount,1
153,Everest,2
153,is,0
153,located,0
153,in,0
153,the,0
153,beautiful,0
153,landscape,0
153,of,0
154,Mount,1
154,McKinley,2
154,Mount,0
154,is,0
154,the,0
154,highest,0
154,peak,0
154,in,0
154,the,0
154,region,0
154,of,0
155,Mount,1
155,Aconcagua,2
155,offers,0
155,some,0
155,of,0
155,the,0
155,most,0
155,spectacular,0
155,hiking,0
155,routes,0
155,in,0
156,Mount,1
156,McKinley,2
156,was,0
156,first,0
156,climbed,0
156,in,0
156,the,0
156,year,0
156,by,0
157,Mount,1
157,Kilimanjaro,2
157,is,0
157,known,0
157,for,0
157,its,0
157,breathtaking,0
157,views,0
157,and,0
157,challenging,0
157,trails,0
158,Mount,1
158,K2,2
158,is,0
158,known,0
158,for,0
158,its,0
158,breathtaking,0
158,views,0
158,and,0
158,challenging,0
158,trails,0
159,Mount,1
159,Kangchenjunga,2
159,offers,0
159,some,0
159,of,0
159,the,0
159,most,0
159,spectacular,0
159,hiking,0
159,routes,0
159,in,0
160,Mount,1
160,Vesuvius,2
160,has,0
160,a,0
160,rich,0
160,history,0
160,and,0
160,is,0
160,a,0
160,symbol,0
160,of,0
161,Mount,1
161,Eiger,2
161,is,0
161,located,0
161,in,0
161,the,0
161,beautiful,0
161,landscape,0
161,of,0
162,Mount,1
162,Kangchenjunga,2
162,is,0
162,known,0
162,for,0
162,its,0
162,breathtaking,0
162,views,0
162,and,0
162,challenging,0
162,trails,0
163,Mount,1
163,Vesuvius,2
163,is,0
163,located,0
163,in,0
163,the,0
163,beautiful,0
163,landscape,0
163,of,0
164,Mount,1
164,Everest,2
164,Mount,0
164,is,0
164,the,0
164,highest,0
164,peak,0
164,in,0
164,the,0
164,region,0
164,of,0
165,Mount,1
165,Olympus,2
165,Mount,0
165,is,0
165,the,0
165,highest,0
165,peak,0
165,in,0
165,the,0
165,region,0
165,of,0
166,Mount,1
166,Annapurna,2
166,has,0
166,a,0
166,rich,0
166,history,0
166,and,0
166,is,0
166,a,0
166,symbol,0
166,of,0
167,Mount,1
167,Whitney,2
167,offers,0
167,some,0
167,of,0
167,the,0
167,most,0
167,spectacular,0
167,hiking,0
167,routes,0
167,in,0
168,Mount,1
168,Mont Blanc,2
168,has,0
168,a,0
168,rich,0
168,history,0
168,and,0
168,is,0
168,a,0
168,symbol,0
168,of,0
169,Mount,1
169,Elbrus,2
169,offers,0
169,some,0
169,of,0
169,the,0
169,most,0
169,spectacular,0
169,hiking,0
169,routes,0
169,in,0
170,Mount,1
170,Eiger,2
170,offers,0
170,some,0
170,of,0
170,the,0
170,most,0
170,spectacular,0
170,hiking,0
170,routes,0
170,in,0
171,Mount,1
171,Olympus,2
171,has,0
171,a,0
171,rich,0
171,history,0
171,and,0
171,is,0
171,a,0
171,symbol,0
171,of,0
172,Mount,1
172,K2,2
172,is,0
172,located,0
172,in,0
172,the,0
172,beautiful,0
172,landscape,0
172,of,0
173,Mount,1
173,Denali,2
173,was,0
173,first,0
173,climbed,0
173,in,0
173,the,0
173,year,0
173,by,0
174,Mount,1
174,Whitney,2
174,was,0
174,first,0
174,climbed,0
174,in,0
174,the,0
174,year,0
174,by,0
175,Mount,1
175,Matterhorn,2
175,was,0
175,first,0
175,climbed,0
175,in,0
175,the,0
175,year,0
175,by,0
176,Mount,1
176,Annapurna,2
176,is,0
176,known,0
176,for,0
176,its,0
176,breathtaking,0
176,views,0
176,and,0
176,challenging,0
176,trails,0
177,Mount,1
177,Annapurna,2
177,is,0
177,known,0
177,for,0
177,its,0
177,breathtaking,0
177,views,0
177,and,0
177,challenging,0
177,trails,0
178,Mount,1
178,K2,2
178,offers,0
178,some,0
178,of,0
178,the,0
178,most,0
178,spectacular,0
178,hiking,0
178,routes,0
178,in,0
179,Mount,1
179,Lhotse,2
179,has,0
179,a,0
179,rich,0
179,history,0
179,and,0
179,is,0
179,a,0
179,symbol,0
179,of,0
180,Mount,1
180,Vesuvius,2
180,Mount,0
180,is,0
180,the,0
180,highest,0
180,peak,0
180,in,0
180,the,0
180,region,0
180,of,0
181,Mount,1
181,Rainier,2
181,was,0
181,first,0
181,climbed,0
181,in,0
181,the,0
181,year,0
181,by,0
182,Mount,1
182,Denali,2
182,Mount,0
182,is,0
182,the,0
182,highest,0
182,peak,0
182,in,0
182,the,0
182,region,0
182,of,0
183,Mount,1
183,Cho Oyu,2
183,has,0
183,a,0
183,rich,0
183,history,0
183,and,0
183,is,0
183,a,0
183,symbol,0
183,of,0
184,Mount,1
184,Aconcagua,2
184,Mount,0
184,is,0
184,the,0
184,highest,0
184,peak,0
184,in,0
184,the,0
184,region,0
184,of,0
185,Mount,1
185,Lhotse,2
185,has,0
185,a,0
185,rich,0
185,history,0
185,and,0
185,is,0
185,a,0
185,symbol,0
185,of,0
186,Mount,1
186,Kilimanjaro,2
186,was,0
186,first,0
186,climbed,0
186,in,0
186,the,0
186,year,0
186,by,0
187,Mount,1
187,Kilimanjaro,2
187,was,0
187,first,0
187,climbed,0
187,in,0
187,the,0
187,year,0
187,by,0
188,Mount,1
188,Aconcagua,2
188,is,0
188,located,0
188,in,0
188,the,0
188,beautiful,0
188,landscape,0
188,of,0
189,Mount,1
189,Whitney,2
189,is,0
189,located,0
189,in,0
189,the,0
189,beautiful,0
189,landscape,0
189,of,0
190,Mount,1
190,Everest,2
190,offers,0
190,some,0
190,of,0
