id,tokens,ner_tags
124,trail,0
124,leads,0
124,to,0
124,a,0
124,beautiful,0
124,valley,0
124,near,0
125,Mount,1
125,Kilimanjaro,2
125,is,0
125,a,0
125,prominent,0
125,feature,0
125,in,0
125,the,0
125,landscape,0
125,of,0
126,Mount,1
126,Denali,2
126,is,0
126,a,0
126,prominent,0
126,feature,0
126,in,0
126,the,0
126,landscape,0
126,of,0
127,Many,0
127,climbers,0
127,dream,0
127,of,0
127,scaling,0
127,the,0
127,summit,0
127,of,0
127,a,0
127,great,0
127,peak,0
128,is,0
128,famed,0
128,for,0
128,its,0
128,challenging,0
128,climbing,0
128,routes,0
128,and,0
128,unique,0
128,geology,0
129,The,0
129,legend,0
129,of,0
129,revolves,0
129,around,0
129,the,0
129,mythical,0
129,creatures,0
129,of,0
130,The,0
130,legend,0
130,of,0
130,revolves,0
130,around,0
130,the,0
130,mythical,0
130,creatures,0
130,of,0
131,is,0
131,famed,0
131,for,0
131,its,0
131,challenging,0
131,climbing,0
131,routes,0
131,and,0
131,unique,0
131,geology,0
132,Mount,1
132,McKinley,2
132,is,0
132,a,0
132,prominent,0
132,feature,0
132,in,0
132,the,0
132,landscape,0
132,of,0
133,Mount,1
133,Makalu,2
133,is,0
133,a,0
133,prominent,0
133,feature,0
133,in,0
133,the,0
133,landscape,0
133,of,0
134,Many,0
134,climbers,0
134,dream,0
134,of,0
134,scaling,0
134,the,0
134,summit,0
134,of,0
134,a,0
134,great,0
134,peak,0
135,The,0
135,expedition,0
135,team,0
135,set,0
135,up,0
135,camp,0
135,at,0
135,the,0
135,base,0
135,of,0
136,The,0
136,hiking,0
136,trail,0
136,leads,0
136,to,0
136,a,0
136,beautiful,0
136,valley,0
136,near,0
137,The,0
137,legend,0
137,of,0
137,revolves,0
137,around,0
137,the,0
137,mythical,0
137,creatures,0
137,of,0
138,is,0
138,famed,0
138,for,0
138,its,0
138,challenging,0
138,climbing,0
138,routes,0
138,and,0
138,unique,0
138,geology,0
139,is,0
139,famed,0
139,for,0
139,its,0
139,challenging,0
139,climbing,0
139,routes,0
139,and,0
139,unique,0
139,geology,0
140,The,0
140,legend,0
140,of,0
140,revolves,0
140,around,0
140,the,0
140,mythical,0
140,creatures,0
140,of,0
141,Many,0
141,climbers,0
141,dream,0
141,of,0
141,scaling,0
141,the,0
141,summit,0
141,of,0
141,a,0
141,great,0
141,peak,0
142,The,0
142,hiking,0
142,trail,0
142,leads,0
142,to,0
142,a,0
142,beautiful,0
142,valley,0
142,near,0
143,Mount,1
143,Olympus,2
143,is,0
143,a,0
143,prominent,0
143,feature,0
143,in,0
143,the,0
143,landscape,0
143,of,0
144,Mount,1
144,Mont Blanc,2
144,is,0
144,a,0
144,prominent,0
144,feature,0
144,in,0
144,the,0
144,landscape,0
144,of,0
145,Many,0
145,climbers,0
145,dream,0
145,of,0
145,scaling,0
145,the,0
145,summit,0
145,of,0
145,a,0
145,great,0
145,peak,0
146,Mount,1
146,Annapurna,2
146,is,0
146,a,0
146,prominent,0
146,feature,0
146,in,0
146,the,0
146,landscape,0
146,of,0
147,The,0
147,legend,0
147,of,0
147,revolves,0
147,around,0
147,the,0
147,mythical,0
147,creatures,0
147,of,0
148,Many,0
148,climbers,0
148,dream,0
148,of,0
148,scaling,0
148,the,0
148,summit,0
148,of,0
148,a,0
148,great,0
148,peak,0
149,Many,0
149,climbers,0
149,dream,0
149,of,0
149,scaling,0
149,the,0
149,summit,0
149,of,0
149,a,0
149,great,0
149,peak,0
150,is,0
150,famed,0
150,for,0
150,its,0
150,challenging,0
150,climbing,0
150,routes,0
150,and,0
150,unique,0
150,geology,0
151,Many,0
151,climbers,0
151,dream,0
151,of,0
151,scaling,0
151,the,0
151,summit,0
151,of,0
151,a,0
151,great,0
151,peak,0
152,is,0
152,famed,0
152,for,0
152,its,0
152,challenging,0
152,climbing,0
152,routes,0
152,and,0
152,unique,0
152,geology,0
153,The,0
153,expedition,0
153,team,0
153,set,0
153,up,0
153,camp,0
153,at,0
153,the,0
153,base,0
153,of,0
154,Mount,1
154,McKinley,2
154,is,0
154,a,0
154,prominent,0
154,feature,0
154,in,0
154,the,0
154,landscape,0
154,of,0
155,Many,0
155,climbers,0
155,dream,0
155,of,0
155,scaling,0
155,the,0
155,summit,0
155,of,0
155,a,0
155,great,0
155,peak,0
156,The,0
156,legend,0
156,of,0
156,revolves,0
156,around,0
156,the,0
156,mythical,0
156,creatures,0
156,of,0
157,The,0
157,legend,0
157,of,0
157,revolves,0
157,around,0
157,the,0
157,mythical,0
157,creatures,0
157,of,0
158,Mount,1
158,Fuji,2
158,is,0
158,a,0
158,prominent,0
158,feature,0
158,in,0
158,the,0
158,landscape,0
158,of,0
159,Mount,1
159,Vesuvius,2
159,is,0
159,a,0
159,prominent,0
159,feature,0
159,in,0
159,the,0
159,landscape,0
159,of,0
160,Many,0
160,climbers,0
160,dream,0
160,of,0
160,scaling,0
160,the,0
160,summit,0
160,of,0
160,a,0
160,great,0
160,peak,0
161,Many,0
161,climbers,0
161,dream,0
161,of,0
161,scaling,0
161,the,0
161,summit,0
161,of,0
161,a,0
161,great,0
161,peak,0
162,Many,0
162,climbers,0
162,dream,0
162,of,0
162,scaling,0
162,the,0
162,summit,0
162,of,0
162,a,0
162,great,0
162,peak,0
163,Mount,1
163,Elbrus,2
163,is,0
163,a,0
163,prominent,0
163,feature,0
163,in,0
163,the,0
163,landscape,0
163,of,0
164,The,0
164,expedition,0
164,team,0
164,set,0
164,up,0
164,camp,0
164,at,0
164,the,0
164,base,0
164,of,0
165,is,0
165,famed,0
165,for,0
165,its,0
165,challenging,0
165,climbing,0
165,routes,0
165,and,0
165,unique,0
165,geology,0
166,Mount,1
166,Denali,2
166,is,0
166,a,0
166,prominent,0
166,feature,0
166,in,0
166,the,0
166,landscape,0
166,of,0
167,Mount,1
167,Eiger,2
167,is,0
167,a,0
167,prominent,0
167,feature,0
167,in,0
167,the,0
167,landscape,0
167,of,0
168,Mount,1
168,Kilimanjaro,2
168,is,0
168,a,0
168,prominent,0
168,feature,0
168,in,0
168,the,0
168,landscape,0
168,of,0
169,The,0
169,legend,0
169,of,0
169,revolves,0
169,around,0
169,the,0
169,mythical,0
169,creatures,0
169,of,0
170,is,0
170,famed,0
170,for,0
170,its,0
170,challenging,0
170,climbing,0
170,routes,0
170,and,0
170,unique,0
170,geology,0
171,The,0
171,hiking,0
171,trail,0
171,leads,0
171,to,0
171,a,0
171,beautiful,0
171,valley,0
171,near,0
172,Mount,1
172,Denali,2
172,is,0
172,a,0
172,prominent,0
172,feature,0
172,in,0
172,the,0
172,landscape,0
172,of,0
173,The,0
173,hiking,0
173,trail,0
173,leads,0
173,to,0
173,a,0
173,beautiful,0
173,valley,0
173,near,0
174,is,0
174,famed,0
174,for,0
174,its,0
174,challenging,0
174,climbing,0
174,routes,0
174,and,0
174,unique,0
174,geology,0
175,The,0
175,expedition,0
175,team,0
175,set,0
175,up,0
175,camp,0
175,at,0
175,the,0
175,base,0
175,of,0
176,Many,0
176,climbers,0
176,dream,0
176,of,0
176,scaling,0
176,the,0
176,summit,0
176,of,0
176,a,0
176,great,0
176,peak,0
177,The,0
177,legend,0
177,of,0
177,revolves,0
177,around,0
177,the,0
177,mythical,0
177,creatures,0
177,of,0
178,The,0
178,hiking,0
178,trail,0
178,leads,0
178,to,0
178,a,0
178,beautiful,0
178,valley,0
178,near,0
179,Many,0
179,climbers,0
179,dream,0
179,of,0
179,scaling,0
179,the,0
179,summit,0
179,of,0
179,a,0
179,great,0
179,peak,0
180,The,0
180,hiking,0
180,trail,0
180,leads,0
180,to,0
180,a,0
180,beautiful,0
180,valley,0
180,near,0
181,is,0
181,famed,0
181,for,0
181,its,0
181,challenging,0
181,climbing,0
181,routes,0
181,and,0
181,unique,0
181,geology,0
182,The,0
182,hiking,0
182,trail,0
182,leads,0
182,to,0
182,a,0
182,beautiful,0
182,valley,0
182,near,0
183,is,0
183,famed,0
183,for,0
183,its,0
183,challenging,0
183,climbing,0
183,routes,0
183,and,0
183,unique,0
183,geology,0
184,The,0
184,hiking,0
184,trail,0
184,leads,0
184,to,0
184,a,0
184,beautiful,0
184,valley,0
184,near,0
185,Mount,1
185,Lhotse,2
185,is,0
185,a,0
185,prominent,0
185,feature,0
185,in,0
185,the,0
185,landscape,0
185,of,0
186,The,0
186,legend,0
186,of,0
186,revolves,0
186,around,0
186,the,0
186,mythical,0
186,creatures,0
186,of,0
187,Mount,1
187,Matterhorn,2
187,is,0
187,a,0
187,prominent,0
187,feature,0
187,in,0
187,the,0
187,landscape,0
187,of,0
188,is,0
188,famed,0
188,for,0
188,its,0
188,challenging,0
188,climbing,0
188,routes,0
188,and,0
188,unique,0
188,geology,0
189,The,0
189,expedition,0
189,team,0
189,set,0
189,up,0
189,camp,0
189,at,0
189,the,0
189,base,0
189,of,0
190,is,0
190,famed,0
190,for,0
190,its,0
190,challenging,0
190,climbing,0
190,routes,0
190,and,0
190,unique,0
190,geology,0
191,The,0
191,legend,0
191,of,0
191,revolves,0
191,around,0
191,the,0
191,mythical,0
191,creatures,0
191,of,0
192,The,0
192,hiking,0
192,trail,0
192,leads,0
192,to,0
192,a,0
192,beautiful,0
192,valley,0
192,near,0
193,is,0
193,famed,0
193,for,0
193,its,0
193,challenging,0
193,climbing,0
193,routes,0
193,and,0
193,unique,0
193,geology,0
194,The,0
194,hiking,0
194,trail,0
194,leads,0
194,to,0
194,a,0
194,beautiful,0
194,valley,0
194,near,0
195,Mount,1
195,Olympus,2
195,is,0
195,a,0
195,prominent,0
195,feature,0
195,in,0
195,the,0
195,landscape,0
195,of,0
196,Many,0
196,climbers,0
196,dream,0
196,of,0
196,scaling,0
196,the,0
196,summit,0
196,of,0
196,a,0
196,great,0
196,peak,0
197,Mount,1
197,K2,2
197,is,0
197,a,0
197,prominent,0
197,feature,0
197,in,0
197,the,0
197,landscape,0
197,of,0
198,The,0
198,hiking,0
198,trail,0
198,leads,0
198,to,0
198,a,0
198,beautiful,0
198,valley,0
198,near,0
199,is,0
199,famed,0
199,for,0
199,its,0
199,challenging,0
199,climbing,0
199,routes,0
199,and,0
199,unique,0
199,geology,0
200,The,0
200,legend,0
200,of,0
200,revolves,0
200,around,0
200,the,0
200,mythical,0
200,creatures,0
200,of,0
